SN,2010,2012,2014
7180,900,700,700
7181,900,700,700
7182,900,700,700
7183,900,700,700
7184,900,700,700
7185,900,700,700
7186,900,700,700
7187,900,700,700
7188,900,700,700
7189,900,700,700
7190,900,700,700
7191,900,700,700
7192,900,700,700
7193,900,700,700
7194,900,700,700
7195,900,700,700
7196,900,700,700
7197,900,700,700
7198,900,700,700
7199,900,700,700
7200,900,700,700
7201,900,700,700
7202,900,700,700
7203,900,700,700
7204,900,700,700
7205,900,700,700
7206,900,700,700
7207,900,700,700
7208,900,700,700
7209,900,700,700
7210,900,700,700
7211,900,700,700
7212,900,700,700
7213,900,700,700
7214,900,700,700
7215,900,700,700
7216,900,700,700
7217,900,700,700
7218,900,700,700
7219,900,700,700
7220,900,700,700
7221,900,700,700
7222,900,700,700
7223,900,700,700
7224,900,700,700
7225,900,700,700
7226,900,700,700
7227,900,700,700
7228,900,700,700
7229,900,700,700
7230,900,700,700
7231,900,700,700
7232,900,700,700
7233,900,700,700
7234,900,700,700
7235,900,700,700
7236,900,700,700
7237,900,700,700
7238,900,700,700
7239,900,700,700
7240,900,700,700
7241,900,700,700
7242,900,700,700
7243,900,700,700
7244,900,700,700
7245,900,700,700
7246,900,700,700
7247,900,700,700
7248,900,700,700
7249,900,700,700
7250,900,700,700
7251,800,700,700
7252,800,700,700
7253,800,700,700
7254,800,700,700
7255,800,700,700
7256,800,700,700
7257,800,700,700
7258,800,700,700
7259,800,700,700
7260,800,700,700
7261,800,700,700
7262,800,700,700
7263,800,700,700
7264,800,700,700
7265,800,700,700
7266,800,700,700
7267,800,700,700
7268,800,700,700
7269,800,700,700
7270,800,700,700
7271,800,700,700
7272,800,700,700
7273,800,700,700
7274,800,700,700
7275,800,700,700
7276,800,700,700
7277,800,700,700
7278,800,700,700
7279,800,700,700
7280,800,700,700
7281,800,700,700
7282,800,700,700
7283,800,700,700
7284,800,700,700
7285,800,700,700
7286,800,700,700
7287,800,700,700
7288,800,700,700
7289,800,700,700
7290,800,700,700
7291,800,700,700
7292,800,700,700
7293,800,700,700
7294,800,700,700
7295,800,700,700
7296,800,700,700
7297,800,700,700
7298,800,700,700
7299,800,700,700
7300,800,700,700
7301,800,700,700
7302,800,700,700
7303,800,700,700
7304,800,700,700
7305,800,700,700
7306,800,700,700
7307,800,700,700
7308,800,700,700
7309,800,700,700
7310,800,700,700
7311,800,700,700
7312,800,700,700
7313,800,700,700
7314,800,700,700
7315,800,700,700
7316,800,700,700
7317,800,700,700
7318,800,700,700
7319,800,700,700
7320,800,683,700
7321,800,667,700
7322,800,667,700
7323,800,650,700
7324,800,633,700
7325,800,617,700
7326,800,617,700
7327,800,617,700
7328,800,617,700
7329,800,600,700
7330,800,600,700
7331,800,600,700
7332,800,600,700
7333,800,600,700
7334,800,600,700
7335,800,600,700
7336,800,600,700
7337,800,600,700
7338,800,600,700
7339,800,600,700
7340,800,600,700
7341,800,600,700
7342,800,600,700
7343,800,600,700
7344,800,600,700
7345,800,600,700
7346,800,600,700
7347,800,600,700
7348,800,600,700
7349,800,600,700
7350,800,600,700
7351,800,600,700
7352,800,600,700
7353,800,600,700
7354,800,600,700
7355,800,600,700
7356,800,600,700
7357,800,600,700
7358,800,600,700
7359,800,600,700
7360,800,600,700
7361,800,600,700
7362,800,600,700
7363,800,600,700
7364,800,600,700
7365,800,600,700
7366,800,600,700
7367,800,600,700
7368,800,600,700
7369,800,600,700
7370,800,600,700
7371,800,600,700
7372,800,600,700
7373,800,600,700
7374,800,600,700
7375,800,600,700
7376,800,600,700
7377,800,600,700
7378,800,600,700
7379,800,600,700
7380,800,600,700
7381,800,600,700
7382,800,600,700
7383,800,600,700
7384,800,600,700
7385,800,600,700
7386,800,600,700
7387,800,600,700
7388,800,600,700
7389,800,600,700
7390,800,600,700
7391,800,600,700
7392,800,600,700
7393,800,600,700
7394,800,600,700
7395,800,600,700
7396,800,600,700
7397,800,600,700
7398,800,600,700
7399,800,600,700
7400,800,600,700
7401,800,600,700
7402,800,600,700
7403,800,600,700
7404,800,600,700
7405,800,600,700
7406,800,600,700
7407,800,600,700
7408,800,600,700
7409,800,600,700
7410,800,600,700
7411,800,600,700
7412,800,600,700
7413,800,600,700
7414,800,600,700
7415,800,600,700
7416,800,600,700
7417,800,600,700
7418,800,600,700
7419,800,600,700
7420,800,600,700
7421,800,600,700
7422,800,600,700
7423,800,600,700
7424,800,600,700
7425,800,600,700
7426,800,600,700
7427,800,600,700
7428,800,600,700
7429,800,600,700
7430,800,600,700
7431,800,600,700
7432,800,600,700
7433,800,600,700
7434,800,600,700
7435,800,600,700
7436,800,600,700
7437,800,600,700
7438,800,600,700
7439,800,600,700
7440,800,600,700
7441,800,600,700
7442,800,600,700
7443,800,600,700
7444,800,600,700
7445,800,600,700
7446,800,600,700
7447,800,600,700
7448,800,600,700
7449,800,600,700
7450,800,600,700
7451,800,600,700
7452,800,600,700
7453,800,600,700
7454,800,600,700
7455,800,600,700
7456,800,600,700
7457,800,600,700
7458,800,600,700
7459,800,600,700
7460,800,600,700
7461,800,600,700
7462,700,600,700
7463,700,600,700
7464,700,600,700
7465,700,600,700
7466,700,600,700
7467,700,600,700
7468,700,600,700
7469,700,600,700
7470,700,600,700
7471,700,600,700
7472,700,600,700
7473,700,600,700
7474,700,600,700
7475,700,600,700
7476,700,600,700
7477,700,600,700
7478,700,600,700
7479,700,600,700
7480,700,600,700
7481,700,600,700
7482,700,600,700
7483,700,600,700
7484,700,600,700
7485,700,600,700
7486,700,600,700
7487,700,600,700
7488,700,600,700
7489,700,600,700
7490,700,600,700
7491,700,600,700
7492,700,600,700
7493,700,600,700
7494,700,600,700
7495,700,600,700
7496,700,600,700
7497,700,600,700
7498,700,600,700
7499,700,600,700
7500,700,600,700
7501,700,600,700
7502,700,600,700
7503,700,600,700
7504,700,600,700
7505,700,600,700
7506,700,600,600
7507,700,600,600
7508,700,600,600
7509,700,600,600
7510,700,600,600
7511,700,600,600
7512,700,600,600
7513,700,600,600
7514,700,600,600
7515,700,600,600
7516,700,600,600
7517,700,600,600
7518,700,600,600
7519,700,600,600
7520,700,600,600
7521,700,600,600
7522,700,600,600
7523,700,600,600
7524,700,600,600
7525,700,600,600
7526,700,600,600
7527,700,600,600
7528,700,600,600
7529,700,600,600
7530,700,600,600
7531,700,600,600
7532,700,600,600
7533,700,600,600
7534,700,600,600
7535,700,600,600
7536,700,600,600
7537,700,600,600
7538,700,600,600
7539,700,600,600
7540,700,600,600
7541,700,600,600
7542,700,600,600
7543,700,600,600
7544,700,600,600
7545,700,600,600
7546,700,600,600
7547,700,600,600
7548,700,600,600
7549,700,600,600
7550,700,600,600
7551,700,600,600
7552,700,600,600
7553,700,600,600
7554,700,600,600
7555,700,600,600
7556,700,600,600
7557,700,600,600
7558,700,600,600
7559,700,600,600
7560,700,600,600
7561,700,600,600
7562,700,600,600
7563,700,600,600
7564,700,600,600
7565,700,600,600
7566,700,600,600
7567,700,600,600
7568,700,600,600
7569,700,600,600
7570,700,600,600
7571,700,600,600
7572,700,600,600
7573,700,600,600
7574,700,600,600
7575,700,600,600
7576,700,600,600
7577,700,600,600
7578,700,600,600
7579,700,600,600
7580,700,600,600
7581,700,600,600
7582,700,600,600
7583,700,600,600
7584,700,600,600
7585,700,600,600
7586,700,600,600
7587,700,600,600
7588,700,600,600
7589,700,600,600
7590,700,600,600
7591,700,600,600
7592,700,600,600
7593,700,600,600
7594,700,600,600
7595,700,600,600
7596,700,600,600
7597,700,600,600
7598,700,600,600
7599,700,600,600
7600,700,600,600
7601,700,600,600
7602,700,600,600
7603,700,600,600
7604,700,600,600
7605,700,600,600
7606,700,600,600
7607,700,600,600
7608,700,600,600
7609,700,600,600
7610,700,600,600
7611,700,600,600
7612,700,600,600
7613,700,600,600
7614,700,600,600
7615,700,600,600
7616,700,600,600
7617,700,600,600
7618,700,600,600
7619,700,600,600
7620,700,600,600
7621,700,600,600
7622,700,600,600
7623,700,600,600
7624,700,600,600
7625,700,600,600
7626,700,600,600
7627,700,600,600
7628,700,600,600
7629,700,600,600
7630,700,600,600
7631,700,600,600
7632,700,600,600
7633,700,600,600
7634,700,600,600
7635,700,600,600
7636,700,600,600
7637,700,600,600
7638,700,600,600
7639,700,600,600
7640,700,600,600
7641,700,600,600
7642,700,600,600
7643,700,600,600
7644,700,600,600
7645,700,600,600
7646,700,600,600
7647,700,600,600
7648,700,600,600
7649,700,600,600
7650,700,600,600
7651,700,600,600
7652,700,600,600
7653,700,600,600
7654,700,600,600
7655,700,600,600
7656,700,600,600
7657,700,600,600
7658,700,600,600
7659,700,600,600
7660,700,600,600
7661,700,600,600
7662,700,600,600
7663,700,600,600
7664,700,583,600
7665,700,583,600
7666,700,583,600
7667,700,583,600
7668,700,583,600
7669,700,567,600
7670,700,550,600
7671,700,550,600
7672,700,533,600
7673,700,533,600
7674,700,533,600
7675,700,533,600
7676,700,533,600
7677,700,517,600
7678,700,517,600
7679,700,517,600
7680,700,517,600
7681,700,500,600
7682,700,500,600
7683,700,500,600
7684,700,500,600
7685,700,500,600
7686,700,500,600
7687,700,500,600
7688,700,500,600
7689,700,500,600
7690,700,500,600
7691,700,500,600
7692,700,500,600
7693,700,500,600
7694,600,500,600
7695,600,500,600
7696,600,500,600
7697,600,500,600
7698,600,500,600
7699,600,500,600
7700,600,500,600
7701,600,500,600
7702,600,500,600
7703,600,500,600
7704,600,500,600
7705,600,500,600
7706,600,500,600
7707,600,500,600
7708,600,500,600
7709,600,500,600
7710,600,500,600
7711,600,500,600
7712,600,500,600
7713,600,500,600
7714,600,500,600
7715,600,500,600
7716,600,500,600
7717,600,500,600
7718,600,500,600
7719,600,500,600
7720,600,500,600
7721,600,500,600
7722,600,500,600
7723,600,500,600
7724,600,500,600
7725,600,500,600
7726,600,500,600
7727,600,500,600
7728,600,500,600
7729,600,500,600
7730,600,500,600
7731,600,500,600
7732,600,500,600
7733,600,500,600
7734,600,500,600
7735,600,500,600
7736,600,500,600
7737,600,500,600
7738,600,500,600
7739,600,500,600
7740,600,500,600
7741,600,500,600
7742,600,500,600
7743,600,500,600
7744,600,500,600
7745,600,500,600
7746,600,500,600
7747,600,500,600
7748,600,500,600
7749,600,500,600
7750,600,500,600
7751,600,500,600
7752,600,500,600
7753,600,500,600
7754,600,500,600
7755,600,500,600
7756,600,500,600
7757,600,500,600
7758,600,500,600
7759,600,500,600
7760,600,500,600
7761,600,500,600
7762,600,500,600
7763,600,500,600
7764,600,500,600
7765,600,500,600
7766,600,500,600
7767,600,500,600
7768,600,500,600
7769,600,500,600
7770,600,500,600
7771,600,500,600
7772,600,500,600
7773,600,500,600
7774,600,500,600
7775,600,500,600
7776,600,500,600
7777,600,500,600
7778,600,500,600
7779,600,500,600
7780,600,500,600
7781,600,500,600
7782,600,500,600
7783,600,500,600
7784,600,500,600
7785,600,500,600
7786,600,500,600
7787,600,500,600
7788,600,500,517
7789,600,500,500
7790,600,500,500
7791,600,500,500
7792,600,500,500
7793,600,500,500
7794,600,500,500
7795,600,500,500
7796,600,500,500
7797,600,500,500
7798,600,500,500
7799,600,500,500
7800,600,500,500
7801,600,500,500
7802,600,500,500
7803,600,500,500
7804,600,500,500
7805,600,500,500
7806,600,500,500
7807,600,500,500
7808,600,500,500
7809,600,500,500
7810,600,500,500
7811,600,500,500
7812,600,500,500
7813,600,500,500
7814,600,500,500
7815,600,500,500
7816,600,500,500
7817,600,500,500
7818,600,500,500
7819,600,500,500
7820,600,500,500
7821,600,500,500
7822,600,500,500
7823,600,500,500
7824,600,500,500
7825,600,500,500
7826,600,500,500
7827,600,500,500
7828,600,500,500
7829,600,500,500
7830,600,500,500
7831,600,500,500
7832,600,500,500
7833,600,500,500
7834,600,500,500
7835,600,500,500
7836,600,500,500
7837,600,500,500
7838,600,500,500
7839,600,500,500
7840,600,500,500
7841,600,500,500
7842,600,500,500
7843,600,500,500
7844,600,500,500
7845,600,500,500
7846,600,500,500
7847,600,500,500
7848,600,500,500
7849,600,500,500
7850,600,500,500
7851,600,500,500
7852,600,500,500
7853,600,500,500
7854,600,500,500
7855,600,500,500
7856,600,500,500
7857,600,500,500
7858,600,500,500
7859,600,500,500
7860,600,500,500
7861,600,500,500
7862,600,500,500
7863,600,500,500
7864,600,500,500
7865,600,500,500
7866,600,500,500
7867,600,500,500
7868,600,500,500
7869,600,500,500
7870,600,500,500
7871,600,500,500
7872,600,500,500
7873,600,500,500
7874,600,500,500
7875,600,500,500
7876,600,500,500
7877,600,500,500
7878,600,500,500
7879,600,500,500
7880,600,500,500
7881,600,500,500
7882,600,500,500
7883,600,500,500
7884,600,500,500
7885,600,500,500
7886,600,500,500
7887,600,500,500
7888,600,500,500
7889,600,500,500
7890,600,500,500
7891,600,500,500
7892,600,500,500
7893,600,500,500
7894,600,500,500
7895,600,500,500
7896,600,500,500
7897,600,500,500
7898,600,500,500
7899,600,500,500
7900,600,500,500
7901,600,500,500
7902,600,500,500
7903,600,500,500
7904,600,500,500
7905,600,500,500
7906,600,500,500
7907,600,500,500
7908,600,500,500
7909,600,500,500
7910,600,500,500
7911,600,500,500
7912,600,500,500
7913,600,500,500
7914,600,500,500
7915,600,500,500
7916,600,500,500
7917,600,500,500
7918,600,500,500
7919,600,500,500
7920,600,500,500
7921,600,500,500
7922,600,500,500
7923,600,500,500
7924,600,500,500
7925,600,500,500
7926,600,500,500
7927,600,500,500
7928,600,500,500
7929,600,500,500
7930,600,500,500
7931,600,500,500
7932,600,500,500
7933,600,500,500
7934,600,500,500
7935,600,500,500
7936,600,500,500
7937,600,500,500
7938,600,500,500
7939,600,500,500
7940,600,500,500
7941,600,500,500
7942,600,500,500
7943,600,500,500
7944,600,500,500
7945,600,500,500
7946,600,500,500
7947,600,500,500
7948,600,500,500
7949,600,500,500
7950,600,500,500
7951,600,500,500
7952,600,500,500
7953,600,500,500
7954,600,500,500
7955,600,500,500
7956,600,500,500
7957,600,500,500
7958,600,500,500
7959,600,500,500
7960,600,500,500
7961,600,500,500
7962,600,500,500
7963,600,500,500
7964,600,500,500
7965,600,500,500
7966,600,500,500
7967,600,500,500
7968,600,500,500
7969,600,500,500
7970,600,500,500
7971,600,500,500
7972,500,500,500
7973,500,500,500
7974,500,500,500
7975,500,500,500
7976,500,500,500
7977,500,500,500
7978,500,500,500
7979,500,500,500
7980,500,500,500
7981,500,500,500
7982,500,500,500
7983,500,500,500
7984,500,500,500
7985,500,500,500
7986,500,500,500
7987,500,500,500
7988,500,500,500
7989,500,500,500
7990,500,483,500
7991,500,483,500
7992,500,467,500
7993,500,467,500
7994,500,467,500
7995,500,467,500
7996,500,467,500
7997,500,467,500
7998,500,450,500
7999,500,450,500
8000,500,450,500
8001,500,433,500
8002,500,433,500
8003,500,433,500
8004,500,433,500
8005,500,417,500
8006,500,417,500
8007,500,400,500
8008,500,400,500
8009,500,400,500
8010,500,400,500
8011,500,400,500
8012,500,400,500
8013,500,400,500
8014,500,400,500
8015,500,400,500
8016,500,400,500
8017,500,400,500
8018,500,400,500
8019,500,400,500
8020,500,400,500
8021,500,400,500
8022,500,400,500
8023,500,400,500
8024,500,400,500
8025,500,400,500
8026,500,400,500
8027,500,400,500
8028,500,400,500
8029,500,400,500
8030,500,400,500
8031,500,400,500
8032,500,400,500
8033,500,400,500
8034,500,400,500
8035,500,400,500
8036,500,400,500
8037,500,400,500
8038,500,400,500
8039,500,400,500
8040,500,400,500
8041,500,400,500
8042,500,400,500
8043,500,400,500
8044,500,400,500
8045,500,400,500
8046,500,400,500
8047,500,400,500
8048,500,400,500
8049,500,400,500
8050,500,400,500
8051,500,400,500
8052,500,400,500
8053,500,400,500
8054,500,400,500
8055,500,400,500
8056,500,400,500
8057,500,400,500
8058,500,400,500
8059,500,400,500
8060,500,400,500
8061,500,400,500
8062,500,400,500
8063,500,400,500
8064,500,400,500
8065,500,400,433
8066,500,400,400
8067,500,400,400
8068,500,400,400
8069,500,400,400
8070,500,400,400
8071,500,400,400
8072,500,400,400
8073,500,400,400
8074,500,400,400
8075,500,400,400
8076,500,400,400
8077,500,400,400
8078,500,400,400
8079,500,400,400
8080,500,400,400
8081,500,400,400
8082,500,400,400
8083,500,400,400
8084,500,400,400
8085,500,400,400
8086,500,400,400
8087,500,400,400
8088,500,400,400
8089,500,400,400
8090,500,400,400
8091,500,400,400
8092,500,400,400
8093,500,400,400
8094,500,400,400
8095,500,400,400
8096,500,400,400
8097,500,400,400
8098,500,400,400
8099,500,400,400
8100,500,400,400
8101,500,400,400
8102,500,400,400
8103,500,400,400
8104,500,400,400
8105,500,400,400
8106,500,400,400
8107,500,400,400
8108,500,400,400
8109,500,400,400
8110,500,400,400
8111,500,400,400
8112,500,400,400
8113,500,400,400
8114,500,400,400
8115,500,400,400
8116,500,400,400
8117,500,400,400
8118,500,400,400
8119,500,400,400
8120,500,400,400
8121,500,400,400
8122,500,400,400
8123,500,400,400
8124,500,400,400
8125,500,400,400
8126,500,400,400
8127,500,400,400
8128,500,400,400
8129,500,400,400
8130,500,400,400
8131,500,400,400
8132,500,400,400
8133,500,400,400
8134,500,400,400
8135,500,400,400
8136,500,400,400
8137,500,400,400
8138,500,400,400
8139,500,400,400
8140,500,400,400
8141,500,400,400
8142,500,400,400
8143,500,400,400
8144,500,400,400
8145,500,400,400
8146,500,400,400
8147,500,400,400
8148,500,400,400
8149,500,400,400
8150,500,400,400
8151,500,400,400
8152,500,400,400
8153,500,400,400
8154,500,400,400
8155,500,400,400
8156,500,400,400
8157,500,400,400
8158,500,400,400
8159,500,400,400
8160,500,400,400
8161,500,400,400
8162,500,400,400
8163,500,400,400
8164,500,400,400
8165,500,400,400
8166,500,400,400
8167,500,400,400
8168,500,400,400
8169,500,400,400
8170,500,400,400
8171,500,400,400
8172,500,400,400
8173,500,400,400
8174,500,400,400
8175,500,400,400
8176,500,400,400
8177,500,400,400
8178,500,400,400
8179,500,400,400
8180,500,400,400
8181,500,400,400
8182,500,400,400
8183,500,400,400
8184,500,400,400
8185,500,400,400
8186,500,400,400
8187,500,400,400
8188,500,400,400
8189,500,400,400
8190,500,400,400
8191,500,400,400
8192,500,400,400
8193,500,400,400
8194,500,400,400
8195,500,400,400
8196,500,400,400
8197,500,400,400
8198,500,400,400
8199,500,400,400
8200,500,400,400
8201,500,400,400
8202,500,400,400
8203,500,400,400
8204,500,400,400
8205,500,400,400
8206,500,400,400
8207,500,400,400
8208,500,400,400
8209,500,400,400
8210,500,400,400
8211,500,400,400
8212,500,400,400
8213,500,400,400
8214,500,400,400
8215,500,400,400
8216,500,400,400
8217,500,400,400
8218,500,400,400
8219,500,400,400
8220,500,400,400
8221,500,400,400
8222,500,400,400
8223,500,400,400
8224,500,400,400
8225,500,400,400
8226,500,400,400
8227,500,400,400
8228,500,400,400
8229,500,400,400
8230,500,400,400
8231,500,400,400
8232,500,400,400
8233,500,400,400
8234,500,400,400
8235,500,400,400
8236,500,400,400
8237,500,400,400
8238,500,400,400
8239,500,400,400
8240,500,400,400
8241,500,400,400
8242,500,400,400
8243,500,400,400
8244,500,400,400
8245,500,400,400
8246,500,400,400
8247,500,400,400
8248,500,400,400
8249,500,400,400
8250,500,400,400
8251,500,400,400
8252,500,400,400
8253,500,400,400
8254,500,400,400
8255,500,400,400
8256,500,400,400
8257,500,400,400
8258,500,400,400
8259,500,400,400
8260,500,400,400
8261,500,400,400
8262,500,400,400
8263,500,400,400
8264,500,400,400
8265,500,400,400
8266,500,400,400
8267,500,400,400
8268,500,400,400
8269,500,400,400
8270,500,400,400
8271,500,400,400
8272,500,400,400
8273,500,400,400
8274,500,400,400
8275,500,400,400
8276,500,400,400
8277,500,400,400
8278,500,400,400
8279,500,400,400
8280,500,400,400
8281,500,400,400
8282,500,400,400
8283,500,400,400
8284,400,400,400
8285,400,400,400
8286,400,400,400
8287,400,400,400
8288,400,400,400
8289,400,400,400
8290,400,400,400
8291,400,400,400
8292,400,400,400
8293,400,400,400
8294,400,400,400
8295,400,400,400
8296,400,400,400
8297,400,400,400
8298,400,400,400
8299,400,400,400
8300,400,400,400
8301,400,400,400
8302,400,400,400
8303,400,400,400
8304,400,400,400
8305,400,400,400
8306,400,400,400
8307,400,400,400
8308,400,400,400
8309,400,400,400
8310,400,400,400
8311,400,400,400
8312,400,400,400
8313,400,400,400
8314,400,400,400
8315,400,400,400
8316,400,400,400
8317,400,400,400
8318,400,400,400
8319,400,400,400
8320,400,400,400
8321,400,400,400
8322,400,400,400
8323,400,400,400
8324,400,400,400
8325,400,400,400
8326,400,400,400
8327,400,400,400
8328,400,400,400
8329,400,400,400
8330,400,400,400
8331,400,400,400
8332,400,400,400
8333,400,400,400
8334,400,400,400
8335,400,383,400
8336,400,383,400
8337,400,383,400
8338,400,350,400
8339,400,333,400
8340,400,300,400
8341,400,300,400
8342,400,300,400
8343,400,300,400
8344,400,300,400
8345,400,300,400
8346,400,300,400
8347,400,300,400
8348,400,300,400
8349,400,300,400
8350,400,300,400
8351,400,300,400
8352,400,300,400
8353,400,300,400
8354,400,300,400
8355,400,300,400
8356,400,300,400
8357,400,300,400
8358,400,300,400
8359,400,300,400
8360,400,300,400
8361,400,300,300
8362,400,300,300
8363,400,300,300
8364,400,300,300
8365,400,300,300
8366,400,300,300
8367,400,300,300
8368,400,300,300
8369,400,300,300
8370,400,300,300
8371,400,300,300
8372,400,300,300
8373,400,300,300
8374,400,300,300
8375,400,300,300
8376,400,300,300
8377,400,300,300
8378,400,300,300
8379,400,300,300
8380,400,300,300
8381,400,300,300
8382,400,300,300
8383,400,300,300
8384,400,300,300
8385,400,300,300
8386,400,300,300
8387,400,300,300
8388,400,300,300
8389,400,300,300
8390,400,300,300
8391,400,300,300
8392,400,300,300
8393,400,300,300
8394,400,300,300
8395,400,300,300
8396,400,300,300
8397,400,300,300
8398,400,300,300
8399,400,300,300
8400,400,300,300
8401,400,300,300
8402,400,300,300
8403,400,300,300
8404,400,300,300
8405,400,300,300
8406,400,300,300
8407,400,300,300
8408,400,300,300
8409,400,300,300
8410,400,300,300
8411,400,300,300
8412,400,300,300
8413,400,300,300
8414,400,300,300
8415,400,300,300
8416,400,300,300
8417,400,300,300
8418,400,300,300
8419,400,300,300
8420,400,300,300
8421,400,300,300
8422,400,300,300
8423,400,300,300
8424,400,300,300
8425,400,300,300
8426,400,300,300
8427,400,300,300
8428,400,300,300
8429,400,300,300
8430,400,300,300
8431,400,300,300
8432,400,300,300
8433,400,300,300
8434,400,300,300
8435,400,300,300
8436,400,300,300
8437,400,300,300
8438,400,300,300
8439,400,300,300
8440,400,300,300
8441,400,300,300
8442,400,300,300
8443,400,300,300
8444,400,300,300
8445,400,300,300
8446,400,300,300
8447,400,300,300
8448,400,300,300
8449,400,300,300
8450,400,300,300
8451,400,300,300
8452,400,300,300
8453,400,300,300
8454,400,300,300
8455,400,300,300
8456,400,300,300
8457,400,300,300
8458,400,300,300
8459,400,300,300
8460,400,300,300
8461,400,300,300
8462,400,300,300
8463,400,300,300
8464,400,300,300
8465,400,300,300
8466,400,300,300
8467,400,300,300
8468,400,300,300
8469,400,300,300
8470,400,300,300
8471,400,300,300
8472,400,300,300
8473,400,300,300
8474,400,300,300
8475,400,300,300
8476,400,300,300
8477,400,300,300
8478,400,300,300
8479,400,300,300
8480,400,300,300
8481,400,300,300
8482,400,300,300
8483,400,300,300
8484,400,300,300
8485,400,300,300
8486,400,300,300
8487,400,300,300
8488,400,300,300
8489,400,300,300
8490,400,300,300
8491,400,300,300
8492,400,300,300
8493,400,300,300
8494,400,300,300
8495,400,300,300
8496,400,300,300
8497,400,300,300
8498,400,300,300
8499,400,300,300
8500,400,300,300
8501,400,300,300
8502,400,300,300
8503,400,300,300
8504,400,300,300
8505,400,300,300
8506,400,300,300
8507,400,300,300
8508,400,300,300
8509,400,300,300
8510,400,300,300
8511,400,300,300
8512,400,300,300
8513,400,300,300
8514,400,300,300
8515,400,300,300
8516,400,300,300
8517,400,300,300
8518,400,300,300
8519,400,300,300
8520,400,300,300
8521,400,300,300
8522,400,300,300
8523,400,300,300
8524,400,300,300
8525,400,300,300
8526,400,300,300
8527,400,300,300
8528,400,300,300
8529,400,300,300
8530,400,300,300
8531,400,300,300
8532,400,300,300
8533,400,300,300
8534,400,300,300
8535,400,300,300
8536,400,300,300
8537,400,300,300
8538,400,300,300
8539,400,300,300
8540,400,300,300
8541,400,300,300
8542,400,300,300
8543,400,300,300
8544,400,300,300
8545,400,300,300
8546,400,300,300
8547,400,300,300
8548,400,300,300
8549,400,300,300
8550,400,300,300
8551,400,300,300
8552,400,300,300
8553,400,300,300
8554,400,300,300
8555,400,300,300
8556,400,300,300
8557,400,300,300
8558,400,300,300
8559,300,300,300
8560,300,300,300
8561,300,300,300
8562,300,300,300
8563,300,300,300
8564,300,300,300
8565,300,300,300
8566,300,300,300
8567,300,300,300
8568,300,300,300
8569,300,300,300
8570,300,300,300
8571,300,300,300
8572,300,300,300
8573,300,300,300
8574,300,300,300
8575,300,300,300
8576,300,300,300
8577,300,300,300
8578,300,300,300
8579,300,300,300
8580,300,300,300
8581,300,300,300
8582,300,300,300
8583,300,300,300
8584,300,300,300
8585,300,300,300
8586,300,300,300
8587,300,300,300
8588,300,300,300
8589,300,300,300
8590,300,300,300
8591,300,300,300
8592,300,300,300
8593,300,300,300
8594,300,300,300
8595,300,300,300
8596,300,200,300
8597,300,200,300
8598,300,200,300
8599,300,200,300
8600,300,200,300
8601,300,200,300
8602,300,200,300
8603,300,200,200
8604,300,200,200
8605,300,200,200
8606,300,200,200
8607,300,200,200
8608,300,200,200
8609,300,200,200
8610,300,200,200
8611,300,200,200
8612,300,200,200
8613,300,200,200
8614,300,200,200
8615,300,200,200
8616,300,200,200
8617,300,200,200
8618,300,200,200
8619,300,200,200
8620,300,200,200
8621,300,200,200
8622,300,200,200
8623,300,200,200
8624,300,200,200
8625,300,200,200
8626,300,200,200
8627,300,200,200
8628,300,200,200
8629,300,200,200
8630,300,200,200
8631,300,200,200
8632,300,200,200
8633,300,200,200
8634,300,200,200
8635,300,200,200
8636,300,200,200
8637,300,200,200
8638,300,200,200
8639,300,200,200
8640,300,200,200
8641,300,200,200
8642,300,200,200
8643,300,200,200
8644,300,200,200
8645,300,200,200
8646,300,200,200
8647,300,200,200
8648,300,200,200
8649,300,200,200
8650,300,200,200
8651,300,200,200
8652,300,200,200
8653,300,200,200
8654,300,200,200
8655,300,200,200
8656,300,200,200
8657,300,200,200
8658,300,200,200
8659,300,200,200
8660,300,200,200
8661,300,200,200
8662,300,200,200
8663,300,200,200
8664,300,200,200
8665,300,200,200
8666,300,200,200
8667,300,200,200
8668,300,200,200
8669,300,200,200
8670,300,200,200
8671,300,200,200
8672,300,200,200
8673,300,200,200
8674,300,200,200
8675,300,200,200
8676,300,200,200
8677,300,200,200
8678,300,200,200
8679,300,200,200
8680,300,200,200
8681,300,200,200
8682,300,200,200
8683,300,200,200
8684,300,200,200
8685,300,200,200
8686,300,200,200
8687,300,200,200
8688,300,200,200
8689,300,200,200
8690,300,200,200
8691,300,200,200
8692,300,200,200
8693,300,200,200
8694,300,200,200
8695,300,200,200
8696,300,200,200
8697,300,200,200
8698,300,200,200
8699,300,200,200
8700,300,200,200
8701,300,200,200
8702,300,200,200
8703,300,200,200
8704,300,200,200
8705,300,200,200
8706,300,200,200
8707,300,200,200
8708,300,200,200
8709,300,200,200
8710,300,200,200
8711,300,200,200
8712,300,200,200
8713,300,200,200
8714,300,200,200
8715,300,200,200
8716,300,200,200
8717,300,200,200
8718,300,200,200
8719,300,200,200
8720,300,200,200
8721,300,200,200
8722,300,200,200
8723,200,200,200
8724,200,200,200
8725,200,200,200
8726,200,200,200
8727,200,200,200
8728,200,200,200
8729,200,200,200
8730,200,200,200
8731,200,200,200
8732,200,200,200
8733,200,200,200
